atan__NEG1dot0ENEG8SEPsp1dot0ENEG8_,  4.8828125e-12,   2.9103830456733703951242711987817093804484438149595e-35 ,
atan__NEG8dot790469077051837SEPsp8dot790469077051837_,  .2240775588022979,   0.22226057416716988399492381182041916518236686657644 ,
cos__0dot01SEPsp1dot5_,  5.328005770480113e-6,   5.3115436461525575002076917422876415693087726875193e-6 ,
cos__0dot02SEPsp1dot0_,  5.271661231282353e-7,   5.2002431179673158317596553797813798625215786157172e-7 ,
cos__0dot02SEPsp1dot5_,  5.0948159277850985e-6,   5.078580826942714536121196959870590670724949351274e-6 ,
cos__0dot02SEPsp3dot0_,  6.215311234946758e-5,   6.2019655445819588182470452900228487468657021862686e-5 ,
cos__0dot0SEPsp0dot4_,  3.910481432647623e-9,   2.718562559973619862510465255496606028557093479156e-9 ,
cos__0dot0SEPsp1dot5_,  5.570109221999524e-6,   5.553418876104236392481622191682170304010018674687e-6 ,
cos__0dot0SEPsp2dot0_,  2.2934551906112294e-5,   2.29044521175174146315977703851986454950696903876855e-5 ,
cos__0dot0SEPsp3dot0_,  1.2501913971483836e-4,   6.7706755149174927075053429892582247774132660438784e-5 ,
cos__0dot0SEPsp3dot14_,  1.2770898867317935e-4,   6.770683311058391586945322770478550150336249109336e-5 ,
cos__0dot0SEPsp6dot28318530718_,  .03355492093835871,   2.91588432999551498971188618689176335527396263243053e-2 ,
cos__0dot5SEPsp1dot0_,  9.516830880040371e-9,   7.738181092236916619288171347994904498845376371227e-9 ,
cos__17dot0SEPsp18dot0_,  17.875957310725997,   1.51172276304652136123323608005404716395170247593045e-7 ,
cos__1dot0SEPsp3dot1415_,  3.074619448383866e-5,   3.0678291714526119708537607902015363156450558819494e-5 ,
cos__1dot0SEPsp5dot0_,  4.319791238867202e-3,   2.3826136133018325760259805192703682786886708793394e-3 ,
cos__2dot0SEPsp4dot0_,  4.1549264087979456e-5,   4.146289155566129488063246944089610184723833907895e-5 ,
cos__3dot0SEPsp5dot0_,  2.79015268651526e-5,   2.7559876568646929632360183876436389072814719917597e-5 ,
cos__NEG1dot0SEPsp3dot14_,  2.3885796630619045e-3,   1.50311171420081231600213961242670273031183178987293e-3 ,
cos__NEG1dot1SEPsp0dot9_,  6.550026861970659e-5,   4.1670597484887002860432578876259695794485455406948e-5 ,
cos__NEG1dot5707830967865613SEPsp188495dot55921539583_,  1.0000000014404988,   1.00000000468741668499859662393119910431048058459057 ,
cos__NEG1dot57079632679SEPsp1dot57079632679_,  1.0422499708057226e-3,   5.9684341295066028301988684477925707333231783851518e-4 ,
cos__NEG1dot57SEPsp1dot57_,  1.0401105664970265e-3,   5.9508400463885680837184926070909519604928519676147e-4 ,
cos__NEG20dot0SEPspNEG18dot0_,  .5924185654002913,   4.1409597922187292941917737318886612887286225762715e-5 ,
cos__NEG2dot0SEPsp2dot0_,  3.059126027379967e-3,   2.40579274768860600198190504771365781009625823336414e-3 ,
cos__NEG3dot14159265SEPsp3dot14159265_,  3.0240752646901802e-2,   2.915881802080032670829320615503837597018164955161e-2 ,
cos__NEG3dot14SEPsp3dot14_,  3.0162574882177367e-2,   2.90809766347635523276426912849374438386705761790214e-2 ,
cos__NEG5dot0SEPsp5dot0_,  .2691839372506475,   0.26725731355866759333919214974729163997011991076354 ,
cos__NEG6dot2831853SEPspNEG0dot5_,  .02502696728167345,   1.8211583186235404543070766700025210097526837205844e-2 ,
cos__NEG6dot28SEPsp6dot28_,  .5944406096456918,   0.59273971921172295657623086438248965503543436601318 ,
exp__0dot0SEPsp0dot5_,  1.6611710139127584e-8,   1.3640897878459354009761575354096404024001622917567e-8 ,
exp__0dot0SEPsp0dot9179327838016329_,  6.623319822818026e-7,   6.475341511827816481040818082491827476292938833569e-7 ,
exp__0dot0SEPsp0dot9863011805570789_,  1.0506813354118932e-6,   1.03246900313131083559269883330937254651859967341977e-6 ,
exp__0dot0SEPsp10dot0_,  317.3255547536584,   261.69107088726626224227052389782222376393724141283 ,
exp__0dot0SEPsp1dot0910803553751218_,  2.022948907002197e-6,   1.998368367254201775165767604955335804987160482985e-6 ,
exp__0dot0SEPsp1dot0ENEG8_,  8.690357208824804e-21,   7.992639440068366633764284526128765656410919572502e-33 ,
exp__0dot0SEPsp1dot0_,  1.1485362332412673e-6,   1.12957365946156121854407060676244269296251808713524e-6 ,
exp__0dot0SEPsp2dot0_,  1.2307491648830146e-4,   1.22881770058262444073192980952995810654703064583546e-4 ,
exp__0dot0SEPsp4dot903325_,  .2188163714773466,   0.139233401834974081498563166915452683414177707811286 ,
exp__0dot0SEPsp5dot5834977335_,  .6579235444550762,   0.45744013772187991832974877899263669253102857349824 ,
exp__0dot0SEPsp6dot05_,  1.3607796281097972,   0.98552020649277847798215530025919414647508422660529 ,
exp__0dot0SEPsp6dot06971015775_,  1.4026773316564187,   1.01724793447277670049220840558213500533075835709423 ,
exp__0dot0SEPsp7dot3_,  8.609310414296276,   6.6686246752463907093077498680292415536658126311915 ,
exp__0dot0SEPsp7dot60706967_,  13.275282007019609,   10.3968943672913850345956490122732712130038103417375 ,
exp__0dot0SEPsp7dot896446117_,  19.84084314843108,   15.680916772822236951763389309671432914054103343375 ,
exp__0dot0SEPsp7dot979168397_,  22.23274506925582,   17.613320922858929174802432394688429948553968566714 ,
exp__0dot0SEPsp8dot0_,  22.87940334872099,   18.134851707147312419111464846060203174400158617071 ,
exp__0dot0SEPsp8dot796647187_,  66.89425271736866,   54.062907674113001200742332348342474486854732716172 ,
exp__0dot0SEPsp8dot80904647_,  67.9998478272834,   54.97141872985742924770010135623450620726560980638 ,
exp__0dot0SEPsp9dot102017499_,  99.95597221544033,   81.276387425659067539351840592927021475083985970956 ,
exp__0dot1SEPsp1dot0_,  6.453202017364459e-7,   6.2985978454553696361020470254084651320714258198881e-7 ,
log__0dot06282SEPsp0dot50256_,  8.384663139242285e-3,   4.7638306352644154215641767601929329909565633506584e-3 ,
log__0dot12564SEPsp1dot8846_,  2.5941013399694426e-2,   1.89340479987312941323711538878114442020764356835697e-2 ,
